# --------------------------------------------------------------------------------------------------------
# Contents:
# The soil profile id for each map id of the Dutch Soil Map.
#
# Source:
# Download the Dutch Soil Map at https://bodemdata.nl/files/download/Levering-BRO-SGM-V2025-01_1.zip.
# This file can is table "soilarea_normalsoilprofile" in the file "BRO-SGM-DownloadBodemkaart-V2025-01_1.gpkg".
# "V2025-1..soilarea.00000" was removed of each maparea_id to reduce storage size.
# Date downloaded: 2026-01-16
# --------------------------------------------------------------------------------------------------------
maparea_id,normalsoilprofile_id
12380,10090
12400,90216090
12382,10090
12386,10090
11849,15310
11850,15310
11851,90215060
11852,90215060
11853,90215060
11854,90215060
11855,90215060
11856,90215060
11857,90215060
11858,90215060
11880,15310
11860,90215060
11861,90215060
11862,90215060
11863,90215060
11864,90215060
11865,90215060
11866,90215060
11867,90215060
17933,9024010
11872,15040
11873,15310
11874,15310
11875,15310
11876,15310
11877,15310
11878,15310
11879,15310
12383,10090
12384,10090
12437,8020
12385,10090
12387,10090
12389,10090
12390,10090
12530,8010
12396,90216060
12412,8020
12391,1090
12392,90216060
12393,90216060
12397,16150
12398,90216090
12411,8020
12399,90116090
12401,90216090
11889,15310
11881,15310
11882,15310
11883,15310
11884,15310
11885,15310
11886,15310
11887,15310
11888,15310
11895,15040
11896,15040
11904,16030
11897,15020
11898,15020
11899,16020
11900,16020
11901,16020
11903,16030
11906,16070
11907,16070
11908,16070
11909,15310
11910,15310
11911,15310
12402,90116090
12403,90116090
12407,8020
12408,8020
12409,8020
12410,8020
12413,8020
12414,8020
12415,8020
12416,8020
12417,90216090
12418,16070
12531,8010
12419,16070
12420,16040
05587,2110
12421,16040
12422,16040
12423,16040
12424,16040
12481,8120
12425,16040
12426,16040
12427,16040
12428,16040
12429,16040
12430,8020
12519,8021
16277,4160
12431,8020
12432,8020
12433,8020
12434,8020
12435,8020
12436,8020
13928,3050
12438,8020
12439,8020
12440,8020
12441,8020
12442,8020
11918,15310
11912,15310
11913,15310
11914,15310
11915,15310
11916,15310
11917,15310
11919,15310
11987,90215360
11920,15220
11921,15220
11922,15220
11923,15220
11924,15220
11925,15220
11926,15400
11927,15400
11928,15400
11970,15310
11929,15400
11930,15400
11931,15400
12443,8020
12483,8120
12532,8010
13929,3070
12444,8120
12445,8120
12446,8120
12447,8120
12448,8120
12449,8120
12450,8120
12451,8120
12484,8120
12452,8120
12453,8120
12454,8120
12455,8120
12458,8120
12459,8020
12490,8020
12456,8120
12457,8120
12460,8020
12461,8020
12533,8010
12462,8020
12463,8020
12464,8020
12465,8020
12466,8020
12467,8020
12468,8020
12469,8020
12491,8020
12471,8020
12472,8020
12473,8120
11932,15400
11933,15400
11934,15400
11935,15400
11936,15400
11991,15350
11937,15310
11938,15310
11939,15310
11940,15310
11941,15310
11942,15310
11943,15310
11944,15310
12474,8120
12570,8010
12475,8120
12476,8120
12478,8120
12479,8120
12480,8120
12571,8010
12572,8010
12485,8120
12486,8120
12487,8120
12488,8120
12592,8010
12489,8020
05590,2110
05591,2110
12492,8020
12493,8020
12497,8020
12494,8020
12495,8020
12496,8020
12498,8120
12520,8021
11945,15310
11952,15403
17994,9024010
11946,15310
11947,15310
11948,15400
11949,15402
11950,15402
11951,15402
11953,15310
11960,15140
11961,15140
11962,15140
11963,15140
11964,15140
11965,15140
11966,15310
12499,8120
12500,8120
12501,8120
12502,8120
12521,8021
14112,9014080
12503,8120
12504,8120
12505,8060
12506,10241
12507,9024090
12515,8021
12508,8020
12509,8020
12529,8010
12820,17060
12516,8021
12510,8020
12511,8020
12512,8021
12513,8021
12514,8021
12517,8021
12522,8021
12523,8010
12524,8010
12525,8010
12526,8010
12527,8010
12542,8020
11967,15310
11968,15310
11969,15310
11971,15311
11972,15311
11973,15350
11974,15350
11975,15350
11976,15350
11992,15350
11977,15350
11978,15140
11979,15140
11980,15140
11981,15140
11982,15140
11983,15310
11984,15140
11985,15160
11988,15350
11989,15350
12696,10090
11994,15350
11995,15160
11996,15350
12014,15350
12528,8010
12821,17060
12534,8010
12535,8016
12536,8021
12537,8021
12605,8012
12538,8021
12822,17060
12539,8021
12540,8020
12541,8020
12823,17060
12543,8020
12544,8020
12545,8016
12546,8010
12547,8016
12554,8010
12548,8016
12549,8016
12550,8010
12551,8016
12552,8010
12553,8010
12555,8010
12558,8022
12559,8022
12560,8022
12561,8022
12569,8010
11997,15350
11998,15160
11999,15160
12000,15160
12012,15350
12001,15350
12002,15350
12003,15350
12004,15350
12005,15350
12006,15350
12007,15350
12015,15350
12016,15350
12017,15160
12018,15160
12019,15160
12020,15160
12021,15160
12022,15160
12023,15160
12024,15160
12025,15160
12027,15160
12040,15350
12573,8010
12562,8022
12563,8022
12564,8022
12565,8022
12606,8012
12566,8022
12567,8022
12568,8010
12607,8012
12042,15160
12043,15350
12044,15350
12045,15350
12046,15350
12047,15350
12108,15140
12048,15350
12049,15350
12050,15350
12051,15350
12052,15350
12053,15350
12054,15350
12055,15350
12075,15160
12057,15350
12058,15350
12059,15160
12060,15160
12061,15160
12062,15160
12063,15160
12064,15160
12065,15170
12066,15171
12067,13030
12070,13030
12071,13030
12072,15140
12073,13040
12074,13040
12077,13040
12078,15140
12079,15140
12080,13040
14634,15460
12082,15350
12083,15350
12084,15350
12085,15350
12086,15350
12574,8010
12575,8010
12576,8010
12577,8010
12578,8010
12584,8022
14113,9014080
12608,8010
12579,8010
12580,8010
12581,8010
12582,8022
12583,8022
12585,8022
14225,18041
12586,8022
12587,8022
12588,8022
12589,8022
05613,90210030
05592,2110
05593,2110
05597,2110
07934,5040
05594,2110
05595,2110
05596,2110
15585,4140
05598,2110
05599,2110
05614,90110030
05611,90210030
05612,90210030
12590,8022
12591,8010
12593,8016
12594,8010
12595,8016
12596,8016
12597,8016
12614,16160
14346,15451
12598,8010
12599,8010
12600,8010
12602,8010
12603,8010
12604,8012
12627,8012
12609,8012
12611,10090
12612,10070
12087,15350
12088,15350
12106,15140
12089,15350
12090,15350
12091,15350
12092,15350
12093,15350
12094,13040
12095,15140
12107,15140
12096,13040
12098,13040
12099,13040
12100,13040
12101,13040
12127,13040
12102,13040
12103,13040
12104,15140
12105,15160
16241,9014010
12109,15140
12168,13040
12110,15140
12111,13040
12112,13040
12613,16160
12824,17060
14347,15451
12615,16160
12610,10090
12618,16160
12619,16160
12620,16160
12621,8012
13149,10070
15619,4140
12622,8012
15814,4140
12623,8012
12624,8012
12625,8012
12626,8012
14365,15451
12628,8012
12629,16160
12630,16160
12631,16160
12632,16160
12633,16160
12634,16160
12635,16160
12113,13040
12119,15350
12125,13040
12172,13040
12114,15350
12115,15350
12169,13040
12116,15350
12117,15350
12118,15350
12120,15350
12121,15350
12122,15350
12123,15350
12636,16160
12637,8012
12638,8012
14366,15451
12639,8012
12640,8012
12641,8012
12642,8012
12643,8012
12651,16160
12659,8020
12644,8020
12645,9010
12646,8020
12652,16160
12653,16160
12654,16160
12647,16160
12648,16160
12649,16160
12650,16160
15643,4140
12655,8020
12657,8020
12658,8020
12660,8020
12680,1090
12661,8020
12173,13040
12128,13040
12129,13040
12130,13040
12131,13040
12132,13040
12133,13040
12134,13040
12135,13040
12136,13040
12137,13040
12191,90115360
12171,13040
12138,13040
12139,13040
12140,13040
12141,15350
12142,15351
12150,15351
12143,15351
12144,15351
12145,15351
12146,15351
12147,15351
12148,15351
12149,15351
12184,90215360
12151,15351
12152,15351
12153,90115360
12662,8020
12663,8020
12664,8020
12665,8020
13486,16120
12666,16160
13248,10070
12667,16160
12668,16160
12669,16160
12670,16160
12675,1090
15753,4150
13073,1230
12671,16160
12672,10090
12673,10090
12674,10090
05950,90216080
05608,90210030
12679,1090
13542,16121
12676,1090
12677,1090
12678,1090
19414,9014020
12681,1110
12684,1110
12691,1110
13274,10070
12695,10090
12154,90215360
12155,90215360
12156,13040
12157,13040
12164,13040
12165,13040
12166,13040
12198,90115360
12158,13040
12159,13040
12160,13040
12161,13040
12162,13040
12163,13040
12170,13040
12174,13040
12175,13040
12176,13040
12177,13040
12178,15160
12179,90215360
12181,90215360
12182,90215360
12183,90215360
12185,90215360
05609,90210030
12186,90215360
12187,90115360
12188,90115360
12189,90115360
12190,90115360
12196,90215360
12197,90215360
12199,90215360
12200,90215360
12233,15370
05610,90310030
12201,13040
12202,13040
12213,15140
12214,15140
12204,13040
12205,13040
05615,15340
12209,15140
12210,15140
12211,13020
12212,15140
12216,13020
12217,13020
12218,13020
12219,13020
12220,13020
12221,13020
05951,90216080
05616,15340
12222,13020
12289,15220
12223,90215360
12224,90215360
12225,90215360
05617,15340
12227,90215360
12228,90115360
12229,90215360
12230,90115360
12231,90115360
12232,15370
12236,15370
12237,15370
12238,15370
12239,13020
12240,13020
12241,13020
12242,15140
12291,15230
12243,15111
12244,15111
12292,15230
12245,15111
12246,15111
12247,15111
12253,15311
12248,15111
12249,15111
12250,15111
12251,15111
12252,15370
12254,15220
12255,15220
12256,15220
12257,15220
12258,15220
12682,1110
12825,17060
20462,9024050
12683,1110
12826,17060
20468,9014050
12685,1110
12259,15220
12260,15220
12261,15220
12262,15220
12308,90115240
12263,15220
12264,15220
12267,15111
12274,15111
12277,15100
12278,15101
12279,15220
12268,15111
12269,15111
12270,15111
12309,90115240
12297,9010
12275,15111
12283,15220
12686,1110
12687,1110
12688,1110
14547,15510
12689,1110
12690,1110
12276,15100
14545,15510
12280,15220
12281,15220
12282,15220
12290,15220
12284,15220
12298,9020
12285,15220
12286,15220
12287,15220
12288,15220
12293,9010
12294,9010
12295,9010
12296,9010
12299,9020
12310,8020
12353,90216060
12300,15190
12301,90215240
12302,90215240
12303,90215240
12346,90216050
12304,90215240
12305,90215240
12306,90115240
12307,90115240
12311,8020
12312,8020
12313,8020
12314,8020
12347,90216050
12315,8020
12694,1110
12701,10090
12697,10090
12698,10090
12702,10090
14555,15460
12704,10090
12316,8020
12317,8020
12318,8020
12319,8020
12320,8020
12321,8020
12322,8020
12323,10090
12324,10090
12325,10090
12326,10090
12327,10090
12328,10090
12359,10090
12330,10090
12354,90216060
12331,10090
12332,10090
12348,90216050
12336,10090
12337,10090
12342,16160
12355,90216060
12338,10090
14867,15510
12333,10090
12334,10090
12335,10090
12699,10090
12703,10090
12827,17060
15784,4140
12345,90216050
12339,10090
12340,16070
12341,16070
12518,8021
12343,16160
12344,90216050
12351,90216050
12352,90216060
12356,10090
12357,10090
05618,15340
12358,10090
12360,10090
12361,10090
12362,10090
12709,10090
05624,15441
05625,15441
12710,10090
12719,10090
12828,17060
13644,10211
12720,10090
12711,1090
12712,1090
12713,1090
12726,1090
12714,1090
12715,1090
12716,1090
12717,10090
12700,10090
12718,10090
12705,10090
12706,10090
12707,10090
12708,10090
12928,1110
12721,10090
12722,10090
12748,1110
12730,1090
12723,10090
12724,10090
12725,1090
12963,10090
12727,1090
12729,1090
12756,1111
17533,9024010
12728,1090
12738,10090
12929,1110
12930,10090
12931,10090
12933,10090
12934,10090
12935,10090
12936,10090
12937,10090
14377,90115490
12942,1110
12943,1110
12945,1110
14584,15460
12947,1110
12731,1090
12732,10090
12740,10090
12741,1090
12733,10090
12734,10090
12735,10090
12742,1090
14594,15460
12749,1110
12736,10090
12737,10090
12835,1110
12743,1090
12757,1111
12948,10090
12949,10090
12962,10090
12965,1110
14585,15460
12951,10090
12952,10090
12954,10090
12955,10090
12956,10090
13246,10070
12957,10090
12958,10090
12744,1110
12746,1110
12745,1110
05626,15441
05630,15441
07600,9018040
12750,1110
12751,1110
12752,1110
12753,1110
12918,1110
20479,9024050
12758,1111
13146,16021
12959,10090
12960,10090
12961,10090
13463,10110
12966,1110
12967,1110
12986,10090
16613,9034010
12988,10090
12968,1110
12969,1110
12970,1110
12973,1110
12754,1110
12755,1111
12759,1111
12761,1111
12836,1110
12762,1110
12763,1110
12769,1110
12771,1110
12764,1110
12765,1110
12766,1110
12767,1110
12974,1110
12975,1110
12976,10090
12977,10090
15846,4140
12971,1110
12978,10090
12979,10090
16614,9024010
12972,1110
12980,10090
12770,1110
17160,9034010
12768,1110
12772,1111
12775,1111
14595,15460
12799,1110
12773,1111
12774,1111
12837,1110
12838,9024010
12776,1111
12778,1110
12839,1050
12779,1110
16663,9024010
12981,10090
12982,10090
12983,10090
12780,1110
12784,1110
12781,1110
12785,1110
12919,1110
12782,1110
12783,1110
12920,1110
12985,10090
14019,15450
12989,1110
12990,1110
13068,17051
12991,1110
12786,1110
12787,1110
12788,1111
12792,1111
12793,17060
14309,90215490
12789,1111
05619,15340
12992,1110
12993,1110
12994,1110
12995,1110
12996,1110
12997,1110
12998,1110
12794,17060
12795,17060
12796,17060
12797,17060
12790,1111
12791,1111
12802,1110
12803,1110
12852,1110
12800,1110
12801,1110
12804,1110
12809,17060
12810,17060
12811,17060
12812,17060
12805,1110
12813,17060
12814,17060
12815,17060
13069,1220
15420,10230
13001,1090
12999,1090
13000,1090
14031,9014080
13002,1090
13003,1090
13059,17051
17540,9034010
13072,1200
12816,17060
14329,90215490
12806,1110
12807,1110
12817,17060
13612,9014020
12829,1110
12830,1110
12831,1110
12832,1110
12833,1110
12834,1110
13191,10010
12840,1050
05620,15340
12841,1050
12927,1110
12842,1050
12843,1050
12844,1050
12845,1060
12846,1070
12887,2160
13004,1090
13005,1090
13006,10070
13112,10220
13007,10070
13008,10070
13027,10070
18432,9014010
13009,10070
12847,1070
12849,1110
12899,1110
12850,1110
12851,1110
12853,1110
12855,1110
12856,1110
05621,15441
12857,1070
12858,1070
12859,1070
05622,15441
05623,15441
10392,9014120
05631,15441
12870,1110
12872,1110
16337,9024010
12860,1070
12862,1070
12932,10090
12863,1070
12864,1340
12865,1340
12871,1110
12964,10090
12866,1340
13020,10070
14234,90215500
13010,10070
13011,10070
13718,4160
13012,10070
13021,10070
13030,10070
12867,1340
12868,1340
12869,1110
12877,1110
12873,1110
12874,1110
12880,1340
12881,2160
12882,2160
17522,9024010
12946,1110
13015,10070
13016,10070
16834,9014010
13017,10070
13022,10070
13067,17051
16865,9014010
12875,1110
12876,1110
12878,1110
12879,1340
05632,90115050
12938,10090
12883,2160
05633,90215050
12885,2160
12886,2160
16051,4140
12884,2160
12987,10090
12888,2160
12889,1110
12891,1110
12900,2160
14018,15450
14583,15460
13018,10070
13023,10070
13955,3070
13019,10070
13024,10070
13251,10070
13025,10070
12894,1110
12895,1110
12896,1110
12897,1110
14336,90215500
12898,1110
16216,9024010
12901,2160
12903,2160
12904,2160
12939,10090
12905,2160
12906,2160
12923,1110
12940,10090
15839,4140
12907,2160
13071,1220
12908,2160
12909,2160
12941,10090
15845,4140
13026,10070
18838,9024010
13028,10070
13029,10070
13031,10070
13032,10070
13039,17010
13040,17010
19219,9024010
13033,10070
13034,10090
13041,10070
13956,3070
12910,2160
12913,2160
12912,2160
12917,1110
13035,10090
13036,17010
13037,17010
13038,17010
13042,10070
13043,10070
13044,10070
19220,9014010
13045,10070
12914,2160
12915,17070
12916,17070
12924,1110
12926,1110
13462,10110
12925,1110
13180,10070
13046,10070
13052,17040
13053,17040
13679,4150
13047,10070
13048,17010
13049,17020
13050,17020
13054,17040
13055,17040
13056,17040
13057,17040
13058,17050
13060,10070
13061,10070
13062,10070
13070,1220
13063,10070
13064,10070
13065,10070
13066,17051
16989,9024010
13074,1230
13181,10070
13182,10070
13183,10070
13184,1180
13185,1180
13187,10010
13188,10010
13189,10010
13190,10010
13242,10070
13923,4100
13192,10010
13193,10010
13194,10010
13195,10012
15139,3030
14071,9014080
13079,10070
13114,10070
13075,2110
13077,10221
13078,10070
13876,4160
13076,2110
13080,10070
13082,10070
13083,10070
13088,10221
13196,10012
13197,10070
15140,3030
13198,10070
13199,10070
13200,10070
13204,10070
13201,10070
13084,10070
13085,10070
13086,10221
13087,10221
14169,9014080
13089,10221
13090,10221
13099,10070
13443,10072
13113,10220
13091,10221
13092,10220
13100,10070
14956,3030
13093,10220
13094,10220
13095,10220
13101,10070
13105,10070
13450,2150
13096,10220
13097,10070
13098,10070
14969,15470
13202,10070
13203,10070
18624,9024010
13206,10070
13208,10070
13209,10070
13244,10070
13210,10070
13213,10070
13214,10070
13215,10070
13216,10070
13225,10070
13953,3070
13102,10070
13103,10070
13104,10070
13106,10220
13107,10220
13108,10220
13109,10220
13110,10220
13111,10220
13217,10070
13218,10070
13219,10070
13564,10070
13221,10070
13222,10070
13223,10070
13224,10070
13226,10070
13227,10070
13228,10070
20526,9034050
13229,10070
13230,10070
13231,10070
13232,10070
13464,10110
13115,10070
13116,10070
13729,10210
13117,10070
13136,10070
13118,10070
13121,10070
13977,9024080
13137,10070
13247,10070
13233,10070
13234,10070
13245,10070
13468,90216210
13235,10070
13236,10070
15224,3030
13237,10070
13238,10070
13239,10070
14284,90215490
13249,10070
13250,10070
14601,15460
13252,10070
13281,10072
13119,10070
13120,10070
13134,10070
13145,16021
13122,10220
13123,10220
13125,10220
13126,10220
13140,10191
13680,4150
13127,10220
13128,10070
05634,90115050
05648,2110
05635,90115050
08781,9024090
05636,90215050
05639,90115050
05646,2110
05647,2110
05650,90215050
05637,90215050
05638,90115050
05645,2110
16192,9024010
05640,2110
13129,10070
13141,15390
13130,10070
13142,15390
18454,9024010
13131,10070
13132,10070
13133,10070
22377,9024080
13253,10070
13254,10070
13277,10070
13613,9014020
13255,10070
13257,10070
13258,10070
13649,10211
14326,90215490
13138,10070
13139,10220
15587,4140
13143,18010
13144,18010
13147,10070
13148,10070
15588,4140
13150,10070
05641,2110
13177,1150
15818,4140
13151,10070
13152,10070
13153,10070
14313,90215490
13154,16021
13156,16021
13157,16021
13158,16021
13159,16021
13160,16020
13161,16021
13162,16021
15589,4140
13220,10070
13205,10070
13256,10070
13259,10070
13260,10070
13261,10070
13262,10070
05642,2110
13163,16021
13164,16030
13240,10070
13211,10070
13165,10070
13167,10070
13179,10070
13168,10070
13169,10070
13170,10070
13171,10070
15094,3030
13212,10070
13172,10070
13265,10070
13275,10070
13267,10070
13268,10070
13269,10070
13276,10070
13469,16120
13271,10070
13272,10070
13173,16030
13178,10070
15101,15480
13174,1170
13175,1170
13176,1170
13241,10070
13386,10072
05643,2110
13387,10072
13388,10072
13389,10072
13390,10072
13391,10072
15650,4140
13393,2150
05644,2110
13394,2150
13395,2150
13470,2150
13396,2150
13397,2150
13398,10072
13399,10072
13401,10072
13402,10072
13404,10072
13403,10072
13273,10070
13282,10072
13283,10072
13285,10072
13650,10211
13350,10072
13284,10072
13292,2020
13286,10072
13287,10072
13288,10072
13289,16040
13293,2150
13543,16121
13290,1290
13300,2151
13556,16121
13768,4160
19480,9024020
13405,10072
13406,10072
13407,2150
14219,17040
13408,2150
13409,2150
13411,2150
14220,18041
13291,1290
13562,16120
13294,2150
05651,90115060
13295,2150
13296,2151
14610,15460
13297,2151
05654,90215060
13298,2151
13299,2151
14611,15460
13301,2151
13305,2151
15512,4140
13302,2151
13308,2151
13576,3070
15793,4140
13303,2151
13304,2151
13306,2151
13309,2151
13577,3070
13410,2150
13591,3070
13412,2150
13416,10072
13479,2150
13307,2151
13323,10072
13310,2151
13311,2151
13312,2151
22089,4070
13313,2151
05655,90115060
05656,90215060
05658,90115060
13314,2151
13578,3070
13315,2151
13331,10072
13579,3070
13316,2151
13318,2151
13319,2151
13320,10072
13940,4160
13321,10072
13322,10072
13413,2150
13419,10072
13414,2150
13420,10072
14221,18041
13415,2150
13581,3070
13324,2151
13325,2151
13334,10072
13941,3070
13326,2151
13337,10072
13784,10210
13327,2151
13328,2151
13338,2151
19478,9014020
13329,2151
13330,10072
13343,2151
13942,3070
13943,3070
13421,10072
15672,4140
13417,10072
13418,10072
13592,3070
13422,10072
13423,2150
13513,16120
13332,10072
13333,10072
16328,9034010
13335,10072
05659,90215060
05660,15040
13336,10072
13345,2151
13339,2151
05661,90215060
05662,2110
05728,90210030
05663,2110
13346,2151
13349,2151
13582,3070
13341,2151
05669,90215060
08782,9024090
05664,2110
13342,2151
13344,2151
05665,2110
05668,15040
13347,2151
13348,2151
13583,3070
13584,3070
13351,10072
13352,10072
13358,2150
13353,10072
13354,10072
13355,10072
13356,10072
13357,10072
13586,3070
13425,2150
13426,2150
13437,10072
13593,3070
13427,2150
13438,10072
14307,90215490
13361,2150
13614,9014020
13359,2150
13360,2150
13362,2150
13363,2150
05672,90215060
13382,10072
13514,16120
13364,2150
13365,2150
13366,2150
13587,3070
13588,3070
13367,2150
13589,3070
13368,10072
13369,10072
13370,10072
13428,2150
13429,2150
13430,2150
13432,2150
13433,2150
13487,16120
13434,2150
13488,16120
13371,10072
13372,10072
13373,2150
13385,10072
13374,2150
13375,2150
13376,2150
13392,10072
16329,9024010
13435,2150
13436,2150
13439,10072
13441,10072
13440,10072
13442,10072
15673,4140
13444,10070
13377,2150
13378,2150
13379,2150
19479,9024020
13380,2150
13381,2150
13383,10072
13384,10072
13400,10072
13590,3070
13651,10211
13653,4030
13654,4030
13655,4030
13870,4160
14918,15470
13445,10072
13446,2150
13447,2150
13448,2150
14327,90215490
13451,2150
13658,4030
13659,4030
13660,4060
13661,10211
15762,4140
13663,10211
13664,10211
13665,10211
13667,10211
07601,9028040
13668,10211
14837,3030
13666,10211
13669,10211
13673,3070
13674,3070
13675,3070
13676,4150
13677,4150
14838,3030
13678,4150
22306,9024080
13457,10072
14380,90215490
13453,2150
13458,10072
13460,10110
14638,15460
18604,9024010
13454,2150
13455,10072
13456,10072
13461,10110
14398,4070
13465,10151
13466,90216210
13467,90216210
13471,2150
13480,2150
13687,4160
13473,2150
13474,2150
13475,2150
13476,2150
13477,2150
13681,4150
13682,4160
13683,4160
13684,4160
13685,4160
13686,4160
13800,10210
13697,10211
13698,10211
13691,4160
13692,4160
13693,4160
13694,10211
13695,10211
14839,3030
13699,10210
13700,10210
13703,10210
05666,2110
13705,10210
13944,3070
13701,10210
13702,10210
13704,10210
13741,4160
13706,4160
13707,4160
13708,4160
13709,4160
13710,4160
05667,2110
05676,90115430
05670,90115060
13711,4160
13742,4150
15103,15480
13788,4160
13712,4160
13713,4160
13714,4160
13715,4160
13716,4160
13717,4160
15104,15480
13478,2150
15754,4150
13481,2150
13482,16120
13483,16120
13484,16120
13485,16120
14639,15460
13489,16120
13490,16120
13498,2150
13529,16120
13491,16120
13492,16120
13493,16120
13719,4160
13720,10210
13721,10210
13722,10210
13871,4160
15105,15480
13723,10210
13724,10210
13725,10210
13727,10210
13728,10210
13950,3070
13730,10210
13731,10210
13732,4160
13494,16120
13495,16120
16579,9024010
13496,16120
13497,16120
14399,4070
13499,2150
13500,2150
13688,4160
13501,2150
13503,2150
13508,16120
13689,4160
13690,4160
14344,15451
13506,2150
13507,2150
13509,16120
13510,16120
13734,4160
13735,4160
13951,3070
13736,4160
13737,4160
13743,4160
13744,4160
13745,4160
13746,4160
13747,4160
13872,4160
13935,4160
13738,4160
13739,4160
13740,4160
13511,16120
13512,16120
13657,4030
13515,16120
13516,16120
13517,16120
13538,16121
13563,16040
13518,2150
13520,2150
13524,2151
16598,9034010
13936,4160
13748,10210
13749,10210
13750,10210
13751,10210
13762,4160
13764,4160
13952,3070
13522,2151
13523,2151
13525,2151
13752,10210
13753,10210
13765,4160
13785,4160
13754,10210
13755,10210
13756,10210
05671,90115060
07602,9018040
13767,4160
13937,4160
13757,10210
13758,10210
13759,4160
13760,4160
13761,4160
13873,4160
13769,4160
13770,4160
13771,4160
13772,4160
13773,4160
13774,4160
13775,4160
13777,4160
13786,4160
17065,9024010
15819,4140
13778,10210
13779,10210
13787,4160
13526,2151
13527,2151
13528,16120
13539,16121
15102,15480
13530,16120
13531,16120
13532,16120
13696,10211
13533,2151
13780,10210
13781,10210
13782,10210
13783,10210
13790,4160
13791,4160
13799,10210
13875,4160
13792,4160
13534,2151
13540,16121
13541,16121
13535,2151
13536,2151
13537,16121
13544,16121
13545,16121
13546,16121
13547,2151
13793,4160
13794,4160
13795,4160
13796,4160
13797,4160
13798,4160
15380,8110
13814,4160
13801,10210
05674,90115060
13802,1250
13805,1250
13806,1250
13810,1250
13813,4160
13803,1250
13812,4160
21765,4070
13804,1250
13807,1250
13808,1250
13809,1250
13823,4160
13811,1250
13815,4160
13656,4030
13548,2151
13549,2151
13550,2151
13602,9014020
13551,2151
13552,16121
13816,4160
13817,4160
13818,4160
16675,9024010
13858,2120
13922,4100
13819,4160
13820,4160
13821,4160
13822,4160
13824,1250
13825,1250
13826,1250
13859,2120
13827,1250
13828,1250
13829,1250
13830,1250
13867,4160
13831,2120
13832,2120
13868,4160
13833,2120
13835,4160
13836,4160
13837,4160
13838,4160
13839,4160
13840,4160
13841,4160
13553,16121
13554,16121
13555,16121
13557,16121
13558,16121
13559,16121
13560,16121
13561,16121
20165,4030
13565,10070
13566,10070
13603,9014020
14714,15510
13567,10070
13671,10211
05675,90215430
06497,1281
05678,2110
05679,2110
05687,90210030
05680,2110
05681,2110
05861,90210030
05682,2110
05683,90310030
07634,9028040
05684,90110030
05685,90110030
05686,90210030
05688,90210030
05863,90210030
05689,90210030
13568,10070
13604,9014020
14316,90115500
13609,9014020
13569,10070
13570,10070
13620,2151
13571,10071
13572,10071
13845,2120
15857,4140
13842,2120
13844,2120
13852,4160
13860,2120
13846,2120
05690,90210030
13573,10071
13610,9014020
13594,4160
13595,4160
13596,4160
13597,4160
15577,4140
13598,4160
13599,4160
08783,9024090
05692,90210030
13600,4160
13601,4160
13605,9014020
13606,9014020
13607,9014020
13608,9014020
20406,9024050
13615,9014020
13616,9014020
13617,9014020
13621,1310
13622,1310
13618,2151
13847,2120
13848,4160
13849,4160
13850,4160
13851,4160
15620,4140
13853,4160
13854,4160
13855,4160
13856,4160
13857,4160
13915,4100
13619,2151
14715,15460
13624,1310
13625,1310
13626,1310
13627,1310
13628,1310
13637,9024020
14796,15510
13629,1310
13630,1310
13638,4031
14763,15510
13861,2120
13862,2120
14705,15462
13863,2120
13864,2120
13865,2120
13866,2120
14706,15462
13916,4100
13877,4160
13878,4160
13879,4160
13880,4160
05693,90210030
05697,90310030
05698,90310030
05952,90216080
05699,90310030
05743,90310030
05700,90110030
05701,90210030
05702,90210030
05703,90110030
05704,90210030
05953,90216080
05708,90310030
05706,90210030
13887,4160
13881,4160
13885,4160
13631,9014020
13632,9014020
13634,9014020
13635,9014020
13636,9014020
13672,10211
13639,4031
13640,4030
13641,4030
13642,4030
13643,4030
16713,9024010
13645,10211
13646,10211
13647,10211
13648,10211
13869,4160
14033,9014080
14034,9014080
14035,9014080
14036,9024080
14068,9014080
14037,9014080
14038,9014080
13882,4160
13883,4160
13884,4160
15858,4140
13888,2121
13893,8050
13894,8050
13898,4160
13899,4160
16676,9024010
13889,2121
13890,17060
13891,8030
13892,8050
13917,4100
14039,9014080
14040,9014080
14041,9014080
14042,9014080
14069,9024080
14043,15450
14044,15450
14047,15450
14048,15450
14049,15450
14050,15450
14051,15450
14053,15450
14054,15450
14055,15450
14056,15450
14058,15450
14059,9014080
14060,9014080
14061,9014080
14062,9014080
14063,9014080
14064,9024080
15942,4140
14065,9024080
14066,9024080
14067,9014080
14070,9014080
13895,8050
13896,8050
13897,8050
13900,4160
13901,4160
13902,4160
14072,9014080
14093,9024080
14073,9014080
14074,9014080
14205,17071
14075,9014080
14076,15450
14077,15450
14081,15450
14206,17071
14082,15450
05707,90310030
05712,90210030
14083,15450
14084,15450
14085,15450
14086,15450
14094,9024080
14087,15450
05709,90210030
14088,9014080
14089,9014080
14207,17071
14090,9014080
14091,9014080
14092,9024080
14099,9014080
14095,9014080
14096,9014080
14097,9024080
14100,9014080
14101,90215500
14102,90215500
14103,90115500
14104,90215500
14105,90215500
14121,9014080
14106,90215500
14107,90215500
13903,4160
13904,4160
13905,4160
13906,4160
13907,4160
13918,4100
13908,4160
13909,4160
13910,8050
13912,4170
13913,4170
13914,4170
13931,4160
13921,4100
13924,4100
13925,4100
13926,4100
